# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Sat Nov 15 21:20:15 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 8.30103 4.0408763885 2.6077278127    3.926  4.054  3.5251  0.030    7  0.000  0.373   217.92   114.48    73.49    56.03    46.21  2  -4.3e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.366 1.845 -1.230 -2.648 -4.521 -5.402
0.01471 0.00000 8.30103 4.0408849716 2.6077278850    3.925  4.024  3.5289  0.075    7  0.000  0.373   198.62   105.55    68.01    51.79    42.70  2 -3.17e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.291 1.836 -1.370 -2.782 -4.543 -5.376
0.01471 0.00000 8.30103 4.0408997536 2.6077280097    3.924  4.024  3.5289  0.075    7  0.000  0.373   198.60   105.55    68.01    51.78    42.70  2 -3.15e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.291 1.836 -1.371 -2.783 -4.543 -5.376
0.01471 0.00000 8.30103 4.0409097672 2.6077280941    3.924  4.035  3.5277  0.060    7  0.000  0.373   204.97   108.50    69.82    53.19    43.86  2 -3.54e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.316 1.839 -1.324 -2.738 -4.536 -5.385
0.01471 0.00000 8.30103 4.0409235954 2.6077282107    3.923  4.064  3.5240  0.016    7  0.000  0.373   224.37   117.45    75.31    57.43    47.38  2 -4.78e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.389 1.848 -1.186 -2.606 -4.514 -5.410
0.01471 0.00000 8.30103 4.0409588814 2.6077285082    3.920  4.108  3.5182 -0.052    7  0.000  0.373   258.24   132.84    84.71    64.72    53.40  2 -7.65e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.501 1.862 -0.942 -2.374 -4.462 -5.436
0.01471 0.00000 8.30103 4.0409765244 2.6077286570    3.918  4.133  3.5149 -0.090    7  0.000  0.373   279.33   142.29    90.46    69.18    57.09  2 -9.84e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.563 1.867 -0.780 -2.222 -4.414 -5.435
0.01471 0.00000 8.30103 4.0409893990 2.6077287655    3.916  4.122  3.5163 -0.074    7  0.000  0.373   269.72   138.00    87.85    67.16    55.42  2 -8.77e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.534 1.865 -0.850 -2.287 -4.434 -5.435
0.01471 0.00000 8.30103 4.0409898758 2.6077287696    3.916  4.100  3.5191 -0.041    7  0.000  0.373   252.11   130.08    83.03    63.42    52.32  2 -6.98e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.481 1.861 -0.989 -2.418 -4.475 -5.435
0.01471 0.00000 8.30103 4.0409917831 2.6077287856    3.916  4.088  3.5207 -0.023    7  0.000  0.373   242.76   125.85    80.44    61.42    50.67  2 -6.22e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.450 1.860 -1.055 -2.480 -4.489 -5.429
0.01471 0.00000 8.30103 4.0409960747 2.6077288218    3.916  4.110  3.5178 -0.056    7  0.000  0.373   260.33   133.79    85.29    65.17    53.77  2 -7.83e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.506 1.864 -0.920 -2.353 -4.454 -5.434
0.01471 0.00000 8.30103 4.0410017967 2.6077288701    3.915  4.133  3.5148 -0.091    7  0.000  0.373   279.70   142.47    90.56    69.27    57.16  2 -9.92e-07      0.00 6.492e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.563 1.868 -0.774 -2.216 -4.412 -5.434
0.01471 0.00000 8.30103 4.0410127640 2.6077289625    3.913  4.147  3.5130 -0.113    7  0.000  0.373   292.21   148.04    93.94    71.89    59.33  2 -1.14e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.597 1.872 -0.680 -2.127 -4.383 -5.432
0.01471 0.00000 8.30103 4.0410399437 2.6077291917    3.908  4.173  3.5094 -0.154    7  0.799  0.373   317.86   159.38   100.80    77.23    63.75  2  -1.5e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.663 1.881 -0.492 -1.949 -4.322 -5.425
0.01471 0.00000 8.30103 4.0410404205 2.6077291957    3.908  4.131  3.5148 -0.090    7  0.799  0.373   278.79   142.08    90.32    69.09    57.01  2 -9.75e-07      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.558 1.872 -0.770 -2.212 -4.407 -5.429
0.01471 0.00000 8.30103 4.0410408974 2.6077291997    3.908  4.178  3.5087 -0.161    7  0.799  0.373   322.62   161.47   102.06    78.21    64.56  2 -1.59e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.674 1.883 -0.459 -1.920 -4.310 -5.422
0.01471 0.00000 8.30103 4.0410418510 2.6077292078    3.908  4.156  3.5116 -0.128    7  0.799  0.373   301.31   152.09    96.39    73.80    60.91  2 -1.27e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.620 1.877 -0.607 -2.057 -4.359 -5.428
0.01471 0.00000 8.30103 4.0410432816 2.6077292198    3.908  4.130  3.5150 -0.088    7  0.799  0.373   277.85   141.66    90.07    68.89    56.85  2  -9.6e-07      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.555 1.872 -0.776 -2.217 -4.408 -5.429
0.01471 0.00000 8.30103 4.0410451889 2.6077292359    3.908  4.109  3.5176 -0.057    7  0.799  0.373   260.17   133.74    85.25    65.15    53.75  2  -7.8e-07      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.502 1.869 -0.908 -2.341 -4.446 -5.428
0.01471 0.00000 8.30103 4.0410509109 2.6077292842    3.907  4.131  3.5148 -0.090    7  0.799  0.373   278.68   142.04    90.30    69.07    56.99  2 -9.67e-07      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.557 1.873 -0.769 -2.211 -4.406 -5.428
0.01471 0.00000 8.30103 4.0410556793 2.6077293244    3.906  4.154  3.5119 -0.124    7  0.789  0.373   299.28   151.19    95.85    73.38    60.56  2 -1.24e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.614 1.878 -0.619 -2.068 -4.362 -5.427
0.01471 0.00000 8.30103 4.0410561562 2.6077293284    3.906  4.157  3.5114 -0.129    7  0.789  0.373   302.35   152.55    96.67    74.02    61.09  2 -1.27e-06      0.00 6.491e-01 3.359e-01 1.534e-03 2.855e-03 5.476e-03 -1.000 1.495e-02 -5.622 1.879 -0.597 -2.047 -4.355 -5.426
0.01471 0.00000 8.30103 4.0410637856 2.6077293927    3.906  4.157  3.5114 -0.129    8  0.789  0.395   302.37   152.56    96.67    74.02    61.09  2 -1.28e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.622 1.879 -0.597 -2.047 -4.355 -5.426
0.01471 0.00000 8.30103 4.0410647392 2.6077294008    3.905  4.253  3.4986 -0.276    8  0.789  0.395   404.96   199.00   124.60    95.78    79.11  0 -3.46e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.862 1.892 0.028 -1.495 -4.134 -5.391
0.01471 0.00000 8.30103 4.0410642624 2.6077293967    3.905  4.275  3.4957 -0.311    8  0.789  0.395   425.00   211.68   132.17   101.69    84.00  0 -4.37e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.918 1.890 0.145 -1.408 -4.089 -5.385
0.01471 0.00000 8.30103 4.0410656929 2.6077294088    3.905  4.206  3.5048 -0.205    8  0.789  0.395   353.05   174.75   110.06    84.44    69.72  2 -2.12e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.744 1.889 -0.268 -1.750 -4.241 -5.408
0.01471 0.00000 8.30103 4.0410676003 2.6077294249    3.904  4.081  3.5213 -0.014    8  0.789  0.395   238.11   123.75    79.16    60.43    49.85  2 -5.79e-07      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.431 1.863 -1.075 -2.499 -4.488 -5.418
0.01471 0.00000 8.30103 4.0410709381 2.6077294530    3.903  4.047  3.5257  0.038    8  0.789  0.395   214.10   112.75    72.43    55.21    45.53  2 -4.08e-07      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.347 1.850 -1.246 -2.663 -4.518 -5.391
0.01471 0.00000 8.30103 4.0410752296 2.6077294892    3.902  4.094  3.5194 -0.035    8  0.789  0.395   248.88   128.65    82.15    62.74    51.76  2  -6.7e-07      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.466 1.869 -0.993 -2.421 -4.469 -5.425
0.01471 0.00000 8.30103 4.0410814285 2.6077295415    3.901  4.136  3.5138 -0.099    8  0.789  0.395   284.07   144.46    91.76    70.21    57.94  2 -1.03e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.570 1.879 -0.715 -2.159 -4.386 -5.422
0.01471 0.00000 8.30103 4.0410895348 2.6077296098    3.899  4.164  3.5100 -0.143    8  0.789  0.395   310.92   156.36    98.97    75.81    62.57  2 -1.39e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.641 1.888 -0.515 -1.969 -4.324 -5.416
0.01471 0.00000 8.30103 4.0410995483 2.6077296942    3.896  4.182  3.5076 -0.171    8  0.789  0.395   329.00   164.31   103.77    79.55    65.66  2 -1.67e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.685 1.892 -0.395 -1.862 -4.280 -5.408
0.01471 0.00000 8.30103 4.0411114693 2.6077297947    3.893  4.194  3.5058 -0.191    8  0.789  0.395   342.88   170.38   107.42    82.40    68.02  2 -1.91e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.716 1.896 -0.305 -1.782 -4.247 -5.400
0.01471 0.00000 8.30103 4.0411257744 2.6077299154    3.889  4.207  3.5040 -0.211    8  0.790  0.395   356.89   176.49   111.09    85.26    70.39  2 -2.18e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.746 1.900 -0.216 -1.702 -4.213 -5.393
0.01471 0.00000 8.30103 4.0411257744 2.6077299154    3.889  4.397  3.4788 -0.502    8  0.790  0.395   556.71   299.00   183.80   142.16   117.52  0 -1.58e-05      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -6.223 1.834 0.551 -1.214 -3.931 -5.404
0.01471 0.00000 8.30103 4.0411262512 2.6077299194    3.889  4.325  3.4884 -0.392    8  0.790  0.395   476.18   244.84   151.86   117.12    96.77  0 -7.47e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -6.042 1.893 0.414 -1.228 -3.977 -5.364
0.01471 0.00000 8.30103 4.0411276817 2.6077299314    3.888  4.255  3.4976 -0.285    8  0.790  0.395   409.61   201.95   126.35    97.16    80.25  0 -3.62e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.868 1.902 0.083 -1.450 -4.104 -5.375
0.01471 0.00000 8.30103 4.0411300659 2.6077299515    3.888  4.130  3.5141 -0.093    8  0.790  0.395   280.23   142.78    90.74    69.42    57.29  2 -9.81e-07      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.554 1.886 -0.719 -2.162 -4.379 -5.411
0.01471 0.00000 8.30103 4.0411334038 2.6077299797    3.887  4.094  3.5188 -0.039    8  0.790  0.395   250.52   129.43    82.61    63.12    52.07  2 -6.78e-07      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.465 1.880 -0.951 -2.380 -4.447 -5.412
0.01471 0.00000 8.30103 4.0411381721 2.6077300199    3.885  4.139  3.5128 -0.109    8  0.790  0.395   289.08   146.73    93.13    71.29    58.83  2 -1.09e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.578 1.890 -0.651 -2.097 -4.358 -5.409
0.01471 0.00000 8.30103 4.0411448479 2.6077300762    3.883  4.178  3.5076 -0.168    8  0.790  0.395   326.64   163.33   103.17    79.09    65.29  2 -1.62e-06      0.00 6.491e-01 3.360e-01 1.626e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.674 1.899 -0.389 -1.856 -4.272 -5.399
0.01471 0.00000 8.30103 4.0411539078 2.6077301525    3.881  4.202  3.5043 -0.206    8  0.790  0.395   353.08   174.87   110.12    84.51    69.77  2  -2.1e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.735 1.903 -0.227 -1.712 -4.214 -5.389
0.01471 0.00000 8.30103 4.0411643982 2.6077302410    3.878  4.215  3.5026 -0.226    8  0.791  0.395   368.04   181.37   114.02    87.55    72.29  2  -2.4e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.767 1.906 -0.137 -1.632 -4.181 -5.382
0.01471 0.00000 8.30103 4.0411772728 2.6077303495    3.874  4.222  3.5015 -0.238    8  0.791  0.395   376.74   185.14   116.28    89.32    73.75  2 -2.59e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.785 1.909 -0.084 -1.584 -4.161 -5.377
0.01471 0.00000 8.30103 4.0411930084 2.6077304822    3.869  4.227  3.5007 -0.247    8  0.791  0.395   383.87   188.24   118.14    90.77    74.95  0 -2.76e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.798 1.912 -0.039 -1.544 -4.143 -5.372
0.01471 0.00000 8.30103 4.0411930084 2.6077304822    3.869  4.418  3.4753 -0.540    8  0.791  0.395   586.00   319.42   195.75   151.58   125.32  0 -2.01e-05      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -6.276 1.818 0.588 -1.207 -3.918 -5.416
0.01471 0.00000 8.30103 4.0411934853 2.6077304862    3.868  4.346  3.4849 -0.429    8  0.791  0.395   501.56   261.73   161.84   124.95   103.26  0  -9.5e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -6.096 1.879 0.477 -1.211 -3.946 -5.364
0.01471 0.00000 8.30103 4.0411949158 2.6077304983    3.868  4.277  3.4941 -0.323    8  0.791  0.395   431.50   215.89   134.65   103.67    85.63  0 -4.61e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.922 1.909 0.231 -1.339 -4.039 -5.355
0.01471 0.00000 8.30103 4.0411973000 2.6077305184    3.867  4.151  3.5107 -0.131    8  0.791  0.395   302.25   152.64    96.70    74.07    61.13  2 -1.25e-06      0.00 6.491e-01 3.360e-01 1.627e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.608 1.902 -0.534 -1.986 -4.316 -5.398
0.01471 0.00000 8.30103 4.0412011147 2.6077305505    3.866  4.115  3.5155 -0.076    8  0.791  0.395   269.60   138.08    87.87    67.21    55.45  2  -8.6e-07      0.00 6.491e-01 3.360e-01 1.628e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.517 1.893 -0.779 -2.217 -4.389 -5.401
0.01471 0.00000 8.30103 4.0412068367 2.6077305988    3.864  4.160  3.5095 -0.144    8  0.791  0.395   310.55   156.32    98.93    75.80    62.56  2 -1.37e-06      0.00 6.491e-01 3.360e-01 1.628e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.629 1.905 -0.473 -1.929 -4.295 -5.394
0.01471 0.00000 8.30103 4.0412139893 2.6077306591    3.861  4.197  3.5045 -0.203    8  0.792  0.395   349.97   173.61   109.35    83.92    69.28  2 -2.03e-06      0.00 6.491e-01 3.360e-01 1.628e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.723 1.912 -0.225 -1.709 -4.207 -5.379
0.01471 0.00000 8.30103 4.0412235260 2.6077307395    3.858  4.220  3.5013 -0.239    8  0.792  0.395   377.11   185.39   116.42    89.44    73.85  2 -2.59e-06      0.00 6.491e-01 3.360e-01 1.628e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.781 1.916 -0.065 -1.566 -4.149 -5.368
0.01471 0.00000 8.30103 4.0412354469 2.6077308400    3.854  4.232  3.4996 -0.258    8  0.792  0.395   391.79   191.73   120.22    92.40    76.30  0 -2.94e-06      0.00 6.491e-01 3.360e-01 1.629e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.810 1.919 0.016 -1.496 -4.118 -5.361
0.01471 0.00000 8.30103 4.0412492752 2.6077309565    3.849  4.238  3.4987 -0.268    8  0.792  0.396   398.65   195.09   122.22    93.98    77.60  0 -3.13e-06      0.00 6.491e-01 3.360e-01 1.630e-03 2.856e-03 5.492e-03 -1.000 1.487e-02 -5.825 1.920 0.053 -1.467 -4.102 -5.357
0.01471 0.00000 8.30103 4.0412664413 2.6077311013    3.843  4.242  3.4981 -0.275    8  0.793  0.396   402.65   197.60   123.72    95.15    78.57  0 -3.28e-06      0.00 6.491e-01 3.361e-01 1.630e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.835 1.922 0.082 -1.445 -4.090 -5.353
0.01471 0.00000 8.30103 4.0412664413 2.6077311013    3.842  4.433  3.4725 -0.568    8  0.793  0.396   609.30   335.99   205.40   159.21   131.64  0  -2.4e-05      0.00 6.491e-01 3.361e-01 1.630e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -6.313 1.818 0.625 -1.195 -3.902 -5.421
0.01471 0.00000 8.30103 4.0412673950 2.6077311093    3.842  4.361  3.4820 -0.459    8  0.793  0.396   521.89   275.52   169.94   131.34   108.55  0 -1.14e-05      0.00 6.491e-01 3.361e-01 1.630e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -6.134 1.875 0.533 -1.192 -3.916 -5.360
0.01471 0.00000 8.30103 4.0412688255 2.6077311214    3.842  4.292  3.4913 -0.352    8  0.793  0.396   449.14   227.30   141.42   108.99    90.03  0 -5.55e-06      0.00 6.491e-01 3.361e-01 1.630e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.960 1.919 0.354 -1.247 -3.982 -5.335
0.01471 0.00000 8.30103 4.0412712097 2.6077311415    3.841  4.167  3.5080 -0.161    8  0.793  0.396   320.42   160.76   101.59    77.90    64.29  2 -1.51e-06      0.00 6.491e-01 3.361e-01 1.631e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.648 1.916 -0.389 -1.853 -4.259 -5.380
0.01471 0.00000 8.30103 4.0412755013 2.6077311776    3.839  4.130  3.5129 -0.104    8  0.793  0.396   285.27   145.18    92.16    70.56    58.22  2 -1.03e-06      0.00 6.491e-01 3.361e-01 1.631e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.556 1.907 -0.638 -2.084 -4.340 -5.389
0.01471 0.00000 8.30103 4.0412812233 2.6077312259    3.836  4.174  3.5069 -0.173    8  0.793  0.396   328.33   164.26   103.70    79.54    65.65  2 -1.64e-06      0.00 6.491e-01 3.361e-01 1.631e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.666 1.918 -0.335 -1.805 -4.239 -5.375
0.01471 0.00000 8.30103 4.0412893295 2.6077312942    3.833  4.211  3.5019 -0.230    8  0.793  0.396   369.41   182.19   114.48    87.95    72.61  2 -2.41e-06      0.00 6.490e-01 3.361e-01 1.632e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.759 1.925 -0.085 -1.583 -4.149 -5.359
0.01471 0.00000 8.30103 4.0412993431 2.6077313786    3.829  4.234  3.4987 -0.266    8  0.793  0.396   397.38   194.30   121.74    93.61    77.30  0 -3.07e-06      0.00 6.490e-01 3.361e-01 1.633e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.815 1.928 0.062 -1.458 -4.093 -5.348
0.01471 0.00000 8.30103 4.0413122177 2.6077314872    3.824  4.245  3.4971 -0.284    8  0.794  0.397   407.55   200.70   125.56    96.61    79.77  0 -3.46e-06      0.00 6.490e-01 3.361e-01 1.633e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.843 1.929 0.129 -1.408 -4.065 -5.341
0.01471 0.00000 8.30103 4.0413274765 2.6077316158    3.818  4.250  3.4963 -0.293    8  0.794  0.397   412.73   203.99   127.52    98.14    81.04  0 -3.67e-06      0.00 6.490e-01 3.361e-01 1.634e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.856 1.931 0.165 -1.380 -4.049 -5.336
0.01471 0.00000 8.30103 4.0413460732 2.6077317726    3.811  4.254  3.4957 -0.300    8  0.795  0.397   416.45   206.36   128.93    99.25    81.96  0 -3.83e-06      0.00 6.490e-01 3.361e-01 1.636e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.864 1.934 0.193 -1.358 -4.036 -5.332
0.01471 0.00000 8.30103 4.0413460732 2.6077317726    3.810  4.445  3.4698 -0.595    8  0.795  0.397   630.91   351.66   214.50   166.43   137.62  0 -2.81e-05      0.00 6.490e-01 3.361e-01 1.636e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -6.343 1.827 0.666 -1.179 -3.884 -5.423
0.01471 0.00000 8.30103 4.0413470268 2.6077317806    3.810  4.374  3.4794 -0.486    8  0.795  0.397   540.89   288.62   177.62   137.41   113.57  0 -1.34e-05      0.00 6.490e-01 3.361e-01 1.636e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -6.165 1.880 0.590 -1.169 -3.885 -5.353
0.01471 0.00000 8.30103 4.0413484573 2.6077317927    3.809  4.305  3.4887 -0.379    8  0.795  0.397   465.68   238.17   147.85   114.06    94.22  0 -6.54e-06      0.00 6.490e-01 3.361e-01 1.636e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.992 1.930 0.446 -1.189 -3.936 -5.320
0.01471 0.00000 8.30103 4.0413513184 2.6077318168    3.808  4.181  3.5054 -0.188    8  0.795  0.397   337.79   168.53   106.26    81.56    67.32  2 -1.79e-06      0.00 6.490e-01 3.361e-01 1.636e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.681 1.931 -0.252 -1.729 -4.201 -5.359
0.01471 0.00000 8.30103 4.0413556099 2.6077318529    3.806  4.143  3.5105 -0.131    8  0.795  0.397   300.17   151.93    96.24    73.75    60.86  2 -1.22e-06      0.00 6.490e-01 3.361e-01 1.637e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.588 1.925 -0.498 -1.950 -4.287 -5.373
0.01471 0.00000 8.30103 4.0413622856 2.6077319092    3.803  4.187  3.5045 -0.199    8  0.795  0.398   345.26   171.83   108.24    83.10    68.60  2 -1.93e-06      0.00 6.490e-01 3.361e-01 1.638e-03 2.856e-03 5.492e-03 -1.000 1.488e-02 -5.697 1.934 -0.201 -1.685 -4.181 -5.354
0.01471 0.00000 8.30103 4.0413703918 2.6077319776    3.799  4.223  3.4995 -0.256    8  0.795  0.398   387.91   190.38   119.37    91.79    75.79  0 -2.82e-06      0.00 6.490e-01 3.362e-01 1.638e-03 2.856e-03 5.492e-03 -1.000 1.489e-02 -5.788 1.940 0.046 -1.467 -4.091 -5.336
0.01471 0.00000 8.30103 4.0413813591 2.6077320700    3.794  4.245  3.4963 -0.291    8  0.795  0.398   410.85   202.82   126.80    97.61    80.60  0 -3.57e-06      0.00 6.489e-01 3.362e-01 1.640e-03 2.856e-03 5.492e-03 -1.000 1.489e-02 -5.844 1.941 0.173 -1.371 -4.039 -5.325
0.01471 0.00000 8.30103 4.0413951874 2.6077321866    3.787  4.256  3.4947 -0.309    8  0.796  0.398   421.10   209.35   130.69   100.65    83.12  0 -4.01e-06      0.00 6.489e-01 3.362e-01 1.641e-03 2.856e-03 5.492e-03 -1.000 1.489e-02 -5.870 1.943 0.240 -1.321 -4.010 -5.318
0.01471 0.00000 8.30103 4.0414118767 2.6077323273    3.780  4.261  3.4939 -0.318    8  0.796  0.399   426.26   212.66   132.66   102.20    84.40  0 -4.25e-06      0.00 6.489e-01 3.362e-01 1.643e-03 2.855e-03 5.492e-03 -1.000 1.489e-02 -5.882 1.946 0.277 -1.294 -3.994 -5.312
0.01471 0.00000 8.30103 4.0414314270 2.6077324921    3.771  4.264  3.4933 -0.324    8  0.796  0.399   429.91   215.01   134.05   103.30    85.31  0 -4.41e-06      0.00 6.489e-01 3.362e-01 1.645e-03 2.855e-03 5.493e-03 -1.000 1.489e-02 -5.890 1.949 0.305 -1.272 -3.980 -5.307
0.01471 0.00000 8.30103 4.0414314270 2.6077324921    3.770  4.455  3.4672 -0.620    8  0.796  0.399   652.04   367.29   223.54   173.62   143.57  0 -3.25e-05      0.00 6.489e-01 3.362e-01 1.645e-03 2.855e-03 5.493e-03 -1.000 1.489e-02 -6.369 1.832 0.699 -1.160 -3.868 -5.425
0.01471 0.00000 8.30103 4.0414323807 2.6077325001    3.770  4.385  3.4767 -0.512    8  0.796  0.399   559.58   301.74   185.28   143.49   118.59  0 -1.56e-05      0.00 6.489e-01 3.362e-01 1.646e-03 2.855e-03 5.493e-03 -1.000 1.489e-02 -6.193 1.883 0.632 -1.149 -3.862 -5.349
